y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
3.00000000000000000000E+0,977,977,1,6.884486652042782740352985668321E+0,-8.844866520427827403529856683213E-1,4.851270427523645900584081231610E-7,4.822093384634075109229531390714E-7,4.880603454470665720472047247385E-7,1.068512888033494354669364652901E-7,1.062086520584395793707392002627E-7,1.074973611632843051649809058296E-7
3.00000000000000000000E+0,983,983,1,6.890609120147166552059337269456E+0,-8.906091201471665520593372694557E-1,2.591173048609054459106827340120E-7,2.574423672282246408520094685810E-7,2.608018980426794715012421989438E-7,5.694784227623349610634809669495E-8,5.657973068222152257577344764860E-8,5.731807593109025311948796305185E-8
3.00000000000000000000E+0,991,991,1,6.898714534329987989848450248771E+0,-8.987145343299879898484502487707E-1,1.047609355900348249125929594549E-7,1.040115858260981693271113112198E-7,1.055150873148600321122022353117E-7,2.295782364789867600999347263160E-8,2.279360747672610121137428513183E-8,2.312309214425928551140886531643E-8
3.00000000000000000000E+0,997,997,1,6.904750769961838330240723474703E+0,-9.047507699618383302407234747035E-1,5.004506732073645104501203872900E-8,4.965718307716768306725746625447E-8,5.043565447917475046412011630025E-8,1.094363767295043097981266979015E-8,1.085881683349670589748628111398E-8,1.102904957407269988002814209307E-8
3.00000000000000000000E+0,1009,1009,1,6.916715020353608956497120825380E+0,-9.167150203536089564971208253804E-1,9.491326761059129309487653279828E-9,9.403819765241269081180088419167E-9,9.579564494116139656272783381762E-9,2.066718012381449656901637647459E-9,2.047663533590543635907325892313E-9,2.085931607790346913909926451285E-9
3.00000000000000000000E+0,1013,1013,1,6.920671504248683380492810912688E+0,-9.206715042486833804928109126884E-1,5.109937951304329070946718841872E-9,5.059793676265447494167785506456E-9,5.160529047887019584791134173731E-9,1.111115329858825033349057334216E-9,1.100211856425035718493813661576E-9,1.122115961080393468070296039689E-9
3.00000000000000000000E+0,1019,1019,1,6.926577033222724813489465967159E+0,-9.265770332227248134894659671587E-1,1.876168540029167535028918487483E-9,1.855849313195634037303553718353E-9,1.896688374096319197349229437886E-9,4.071021780263939362706608048658E-10,4.026931916676229724029871940629E-10,4.115546933325869344132540481306E-10
3.00000000000000000000E+0,1021,1021,1,6.928537818164665555676146728983E+0,-9.285378181646655556761467289831E-1,1.314572765556723267085949620876E-9,1.299837930826274635946084792079E-9,1.329458361972404953178114749897E-9,2.850449501102760199815796247718E-10,2.818499271030519589970247797194E-10,2.882726634775712465982460350146E-10
3.00000000000000000000E+0,1024,2,10,6.931471805599453094172321214582E+0,-9.314718055994530941723212145818E-1,7.537703485276895028446355008275E-10,7.448607592379295618758665906026E-10,7.627762659080901443726572301700E-10,1.632730599598922818275728346442E-11,1.613431672423472228616029203578E-11,1.652238181600736921836645904101E-11
3.00000000000000000000E+0,1031,1031,1,6.938284484016959925304405105444E+0,-9.382844840169599253044051054442E-1,1.827536686892895841491470251635E-10,1.802888901800119212062436169104E-10,1.852490088565684265438164069287E-10,3.949015825591532549467613172120E-11,3.895755886081022284694162583580E-11,4.002936153875458703415761173721E-11
3.00000000000000000000E+0,1033,1033,1,6.940222469119638546606964389639E+0,-9.402224691196385466069643896391E-1,1.177439015023648880810373337776E-10,1.160910910924331934647848359149E-10,1.194180752857123750769716795762E-10,2.542504050772454880948775050588E-11,2.506814073552481305910751994869E-11,2.578655338198347917168922739787E-11
3.00000000000000000000E+0,1039,1039,1,6.946013991099227392786995927158E+0,-9.460139910992273927869959271582E-1,2.821374704429491645507263026837E-11,2.776400897091686127929969351112E-11,2.867011936098947095421648013817E-11,6.079790973569678376874335388646E-12,5.982876746802786692771780715546E-12,6.178134815926757101713634950474E-12
3.00000000000000000000E+0,1049,1049,1,6.955592608396297175087892274959E+0,-9.555926083962971750878922749595E-1,1.645026200983975252279955853015E-12,1.611658704313964715725752131155E-12,1.679026137599313194752752938269E-12,3.532801309669300656107596840028E-13,3.461142429181142663858017534586E-13,3.605818396285606272580756916708E-13
3.00000000000000000000E+0,1051,1051,1,6.957497370876951125614784064531E+0,-9.574973708769511256147840645307E-1,8.532377910472864226030100038761E-13,8.349773522364433916610597327697E-13,8.718642061198620171413969062866E-13,1.831140952758743952181395144989E-13,1.791952068167922129387318194198E-13,1.871115262148640233715238740461E-13
3.00000000000000000000E+0,1061,1061,1,6.966967138613983135061871022040E+0,-9.669671386139831350618710220398E-1,1.717580698537950690936432527901E-14,1.667688053334551005105000280186E-14,1.768848690070129057591373225153E-14,3.673696048850219104829315976630E-15,3.566981753733583930954657582191E-15,3.783352042355835828292616556432E-15
3.00000000000000000000E+0,1063,1063,1,6.968850378341947928430728744599E+0,-9.688503783419479284307287445994E-1,6.699430823027323736907866138868E-15,6.490617751119232344145158259593E-15,6.914440841306788567175166268734E-15,1.431965039457875850222836304823E-15,1.387332439069433742555140309630E-15,1.477922201706812283802106996955E-15
3.00000000000000000000E+0,1069,1069,1,6.974478911025045225459630521671E+0,-9.744789110250452254596305216712E-1,2.506133784700261872707997265851E-16,2.407112868058080451104913158384E-16,2.608925542511833179691069390071E-16,5.345977960560987923992199605730E-17,5.134750754242087645519793087006E-17,5.565248964823717998119214929736E-17
3.00000000000000000000E+0,1087,1087,1,6.991176887121209443142094011346E+0,-9.911768871212094431420940113460E-1,6.294479260106715592522269023980E-25,5.461490361947023783303070268500E-25,7.246263745021419256806249242682E-25,1.334735849945393895568946804136E-25,1.158101675927731982832192047737E-25,1.536560468145172997891434136891E-25
3.00000000000000000000E+0,1091,1091,1,6.994849985833070818511895817110E+0,-9.948499858330708185118958171104E-1,6.467399553446796507379643177369E-30,4.960599511964927831114350608284E-30,8.401700210459746284886717630562E-30,1.369606227090280539206310185374E-30,1.050510011874444578258720497184E-30,1.779234579725127626398987971101E-30
3.00000000000000000000E+0,1093,1093,1,6.996681488176538560666112910568E+0,-9.966814881765385606661129105682E-1,2.686885512766426025923900209054E-34,1.732491677967881629275090503834E-34,4.112284170642101016463525636028E-34,5.686318539234518891127543024710E-35,3.666512585180880796922116161208E-35,8.702922996539154430994005906137E-35
3.50000000000000000000E+0,409,409,1,6.013715156042801745713522209128E+0,9.862848439571982542864777908716E-1,3.736055120614296717240573781297E-21,3.433090418471741776491129703807E-21,4.063958262615866457557672043702E-21,1.110949901092531736925273194929E-21,1.020860596996702929757032327123E-21,1.208454876638684092870683325535E-21
3.50000000000000000000E+0,419,419,1,6.037870919922137731032933921685E+0,9.621290800778622689670660783145E-1,1.467813060135040881542007596050E-13,1.431663763662696987382872468749E-13,1.504801027892598816583864628676E-13,4.329597861149530760517971996096E-14,4.222968535563395777173349315377E-14,4.438701009527742666980775118286E-14
3.50000000000000000000E+0,421,421,1,6.042632833682381417588716228397E+0,9.573671663176185824112837716029E-1,8.934236962619849438461722850003E-13,8.743745382075695891237892725128E-13,9.128531555908061293007984451270E-13,2.631131932046082764883046941945E-13,2.575032179772590590993072639260E-13,2.688351671209416263508112584933E-13
3.50000000000000000000E+0,431,431,1,6.066108090103747787747666806325E+0,9.338919098962522122523331936749E-1,4.654590740255857606263187193198E-10,4.597017524150642070853775667929E-10,4.712816479610870286628474581294E-10,1.360044162456958195633138739056E-10,1.343221605792509724583647958948E-10,1.377057382594583530311351865725E-10
3.50000000000000000000E+0,433,433,1,6.070737728002489846720284573973E+0,9.292622719975101532797154260275E-1,1.149031984294353750572728676672E-9,1.135985203691761150176655194222E-9,1.162214058465861059030582386512E-9,3.352197827176707685541260536788E-10,3.314135014143247165051259995718E-10,3.390655347071200790726961650265E-10
3.50000000000000000000E+0,439,439,1,6.084499413075171349993212129743E+0,9.155005869248286500067878702572E-1,1.139158068346600020433075759922E-8,1.128849008678681063232627947220E-8,1.149551562909577949088534538641E-8,3.308084420057248629603849023892E-9,3.278147187797302935778561570341E-9,3.338266848983587741856821526017E-9
3.50000000000000000000E+0,443,443,1,6.093569770045135638086007257845E+0,9.064302299548643619139927421547E-1,4.030254866258335732767713152211E-8,3.998286334672351346876414157350E-8,4.062451611292157177345971959499E-8,1.166816161810554142477787397339E-8,1.157560816786057425718868080954E-8,1.176137577877234354094390589004E-8
3.50000000000000000000E+0,449,449,1,6.107022887742254293253521790826E+0,8.929771122577457067464782091739E-1,2.007598829976230840996326306204E-7,1.994241577015932356346998620145E-7,2.021035442380984792007368929527E-7,5.786065038432699805425761757285E-8,5.747568336198618617468844385936E-8,5.824790461116393255894514056667E-8
3.50000000000000000000E+0,457,457,1,6.124683390894204699193131381153E+0,8.753166091057953008068686188465E-1,1.147355919684397145128618124283E-6,1.141123199058586537442982943265E-6,1.153618594376350928548978193777E-6,3.287181649761427689390197271031E-7,3.269324867469416817237588085566E-7,3.305124250634118105102580357227E-7
3.50000000000000000000E+0,461,461,1,6.133398042996648518372725193275E+0,8.666019570033514816272748067255E-1,2.411656604678911414637827156070E-6,2.399691458949679429271082116278E-6,2.423674038696442835488390778067E-6,6.889158176409327845673793617152E-7,6.854978442291069162659247960065E-7,6.923487277683826612147830630183E-7
3.50000000000000000000E+0,463,463,1,6.137727054086234074079847181259E+0,8.622729459137659259201528187413E-1,3.405635989466185842831778159625E-6,3.389452014741566127152540977045E-6,3.421887557491564209238959375607E-6,9.714384800793856453448849050783E-7,9.668220924628711559264485333838E-7,9.760741483041494106084032520695E-7
3.50000000000000000000E+0,467,467,1,6.146329257668897311529531288734E+0,8.536707423311026884704687112657E-1,6.484682117950102532686813903242E-6,6.456298585346274101989806193733E-6,6.513174358600430976203717564956E-6,1.844361606045823606186048466402E-6,1.836288812834643132721800773325E-6,1.852465317803755643097621314199E-6
3.50000000000000000000E+0,479,479,1,6.171700597410915235116677831400E+0,8.282994025890847648833221686004E-1,3.314636994281810353557614535730E-5,3.303001166456423895845486712944E-5,3.326308089662342329746590452226E-5,9.347017714919369204959707548312E-6,9.314205588282496176715417744504E-6,9.379929293310167547180931992328E-6
3.50000000000000000000E+0,487,487,1,6.188264123082589790729910831251E+0,8.117358769174102092700891687495E-1,8.103428588655618882196240724905E-5,8.078444484864376128454272026340E-5,8.128478633174442582038175258415E-5,2.272339251236531484555585569183E-5,2.265333283443924943258285434653E-5,2.279363709931093655720452099153E-5
3.50000000000000000000E+0,491,491,1,6.196444127794520578734190325015E+0,8.035558722054794212658096749849E-1,1.210550857800978535352016974032E-4,1.207038019366795109226726547969E-4,1.214072386936307695250226870839E-4,3.385203894409992584737667799171E-5,3.375380536497188648978895440663E-5,3.395051555139298698494760622086E-5
3.50000000000000000000E+0,499,499,1,6.212606095751518665285091137984E+0,7.873939042484813347149088620156E-1,2.503728946720308438414413919866E-4,2.497244398436559983785111546407E-4,2.510227701785072882605546340774E-4,6.963231854251416428267014013856E-5,6.945197388807792398637282063838E-5,6.981305830805157428454939257071E-5
3.50000000000000000000E+0,503,503,1,6.220590170099739206418761115636E+0,7.794098299002607935812388843644E-1,3.483294556223959948301685512512E-4,3.474742815729641151491142591816E-4,3.491863989037179324536739785629E-4,9.661349616736533584060352288044E-5,9.637630303479034545942125867396E-5,9.685118001835552275569941408047E-5
3.50000000000000000000E+0,509,509,1,6.232448016550522742834863856060E+0,7.675519834494772571651361439402E-1,5.515061717014680935354943236242E-4,5.502519140999540542697446346260E-4,5.527628192965492589717035056883E-4,1.523526983486799807292068420909E-4,1.520062116911953123513456188931E-4,1.526998452380671576421410049807E-4
3.50000000000000000000E+0,512,2,9,6.238324625039507784755089093124E+0,7.616753749604922152449109068764E-1,6.839162054015122090582813461572E-4,6.824169116153776430820795953734E-4,6.854182450397824709572228296749E-4,2.095045093109187327661891192876E-5,2.090452296411342956771297553904E-5,2.099646301194271624897936593804E-5
3.50000000000000000000E+0,521,521,1,6.255750041753366918088895706518E+0,7.442499582466330819111042934822E-1,1.239221175367837215406470417714E-3,1.236774969667052990058566188934E-3,1.241671378493444978052543018452E-3,3.396325858636681884641003077005E-4,3.389621557707792545013271669948E-4,3.403041115283215498689800609510E-4
3.50000000000000000000E+0,523,523,1,6.259581464064922900810143176913E+0,7.404185359350770991898568230869E-1,1.400908265813360290532147448422E-3,1.398203938037587340834608959771E-3,1.403616906107672488290286852736E-3,3.834459448083638019497151236506E-4,3.827057367987760336119741304983E-4,3.841873332076930966359972494874E-4
3.50000000000000000000E+0,529,23,2,6.270988431858299381613505663620E+0,7.290115681417006183864943363796E-1,1.986983165581950948799512550603E-3,1.983389147231683844287908942183E-3,1.990582518923618724251549921662E-3,2.708771401230782218397098037608E-4,2.703871825687649291901516302552E-4,2.713678249745514638582444582419E-4
3.50000000000000000000E+0,541,541,1,6.293419278846481521570185612585E+0,7.065807211535184784298143874153E-1,3.714660638108050103494521412871E-3,3.708717391809443450052284609319E-3,3.720611580611345804998102166346E-3,1.005095150385727796473881188382E-3,1.003487055161362991503569268191E-3,1.006705328012433741792761646521E-3
3.50000000000000000000E+0,547,547,1,6.304448802421981205632732621598E+0,6.955511975780187943672673784023E-1,4.920034169546547191265132459424E-3,4.912606501509001817683267854245E-3,4.927470849524452261616133925285E-3,1.326238337873350575752372509781E-3,1.324236144845228356830755755240E-3,1.328242960148992585691484797630E-3
3.50000000000000000000E+0,557,557,1,6.322565239927284021911426936845E+0,6.774347600727159780885730631552E-1,7.549180345570835340810820453805E-3,7.538790204611355456688172371417E-3,7.559581847365215099571456180782E-3,2.022392855142773207893443336313E-3,2.019609381192159899208487679856E-3,2.025179372612057181715765941402E-3
3.50000000000000000000E+0,563,563,1,6.333279628139690382000836988618E+0,6.667203718603096179991630113823E-1,9.552904918786336543705217992278E-3,9.540436613688875098173765011147E-3,9.565386066671057532820941639887E-3,2.549822336652183202468940238811E-3,2.546494347615551973385224264928E-3,2.553153753633099196472222797664E-3
3.50000000000000000000E+0,569,569,1,6.343880434126330920982184809384E+0,6.561195658736690790178151906159E-1,1.191618904418620493272128204876E-2,1.190141496546673616551084377156E-2,1.193097748670488483749287495039E-2,3.169102166289344594975216553010E-3,3.165173010356924986061942689459E-3,3.173035142264147500095729503021E-3
3.50000000000000000000E+0,571,571,1,6.347389209656010216729966195940E+0,6.526107903439897832700338040604E-1,1.278933616334450847716522944489E-2,1.277374302917482757350143778846E-2,1.280494417484483244802860627010E-2,3.397230996121685777203151451105E-3,3.393088992342025083285409593536E-3,3.401376951766256006958505783254E-3
3.50000000000000000000E+0,577,577,1,6.357842266508099561476575307271E+0,6.421577334919004385234246927293E-1,1.568083875712373650303376143983E-2,1.566263839232914898922272900746E-2,1.569905555293567629149307345720E-2,4.150411250823988722997184113224E-3,4.145593970321168692734917525492E-3,4.155232880295657781439029082841E-3
3.50000000000000000000E+0,587,587,1,6.375024819828096448300300497570E+0,6.249751801719035516996995024303E-1,2.147150825734180850264074153571E-2,2.144847288748423558470519013205E-2,2.149456266284538844863529479785E-2,5.649699926417747702909021967941E-3,5.643638734729230189977956383411E-3,5.655766126868880131228803277829E-3
3.50000000000000000000E+0,593,593,1,6.385194398997725452546619743650E+0,6.148056010022745474533802563499E-1,2.557312413682977882232591213384E-2,2.554690530009434513911270735157E-2,2.559936355944901114975948778298E-2,6.705490693906200205952251421063E-3,6.698615891875997758253078828879E-3,6.712370893730254474973644165432E-3
3.50000000000000000000E+0,599,599,1,6.395261598115449348810199172881E+0,6.047384018845506511898008271185E-1,3.017529296497844836139025613179E-2,3.014569036593730735626492382063E-2,3.020491767383312292163738927474E-2,7.884903781398677483242134709775E-3,7.877168524432336766125166254054E-3,7.892644815732367676660925278939E-3
3.50000000000000000000E+0,601,601,1,6.398594934535207579273080506579E+0,6.014050654647924207269194934209E-1,3.182442488272675027116112653116E-2,3.179365185469842783726455637745E-2,3.185522052024124652976830236583E-2,8.306306375335207579979219607543E-3,8.298274487882662900585929608109E-3,8.314344163957053534815008317691E-3
3.50000000000000000000E+0,607,607,1,6.408528791059498262149972234847E+0,5.914712089405017378500277651533E-1,3.712741356870222549589825766374E-2,3.709300863541340857917601465436E-2,3.716184257812303658826274315238E-2,9.657365980780765878575979475580E-3,9.648416770470179025031756198180E-3,9.666321453634194265872544793684E-3
3.50000000000000000000E+0,613,613,1,6.418364935936211399439732593576E+0,5.816350640637886005602674064239E-1,4.297747579556171559002379481507E-2,4.293926969585220919055188687114E-2,4.301570737830202893793907623521E-2,1.114127961016789316868949196967E-2,1.113137523975529849677213318010E-2,1.115119058668208592596306429568E-2
3.50000000000000000000E+0,617,617,1,6.424869023905387813997571678610E+0,5.751309760946121860024283213898E-1,4.718900944158352809908255801356E-2,4.714818331862375464406739511452E-2,4.722986194528321423163616856135E-2,1.220569624255113596832133706809E-2,1.219513634181355194112166199841E-2,1.221626296681186316497367427304E-2
3.50000000000000000000E+0,619,619,1,6.428105272684596102228035390150E+0,5.718947273154038977719646098503E-1,4.938966198645708174862317444556E-2,4.934750205888139054023024083508E-2,4.943184873000875856889669794974E-2,1.276067682689305055240820753480E-2,1.274978407749569424482497814690E-2,1.277157650466346282357438577964E-2
3.50000000000000000000E+0,625,5,4,6.437751649736401498403037332905E+0,5.622483502635985015969626670952E-1,5.637581843216996171658788932945E-2,5.632957041233159783800626875519E-2,5.642209451320744408754670134442E-2,3.629335181169420028563780858840E-3,3.626357848509305339724700776943E-3,3.632314320339843903962428300449E-3
3.50000000000000000000E+0,631,631,1,6.447305862541213157278738033666E+0,5.526941374587868427212619663344E-1,6.394444159293238106591308732687E-2,6.389399123597132482189473744249E-2,6.399492115556001631112907033393E-2,1.641218460649764233416719598627E-2,1.639923585675048565101521475879E-2,1.642514085226446092590209976718E-2
3.50000000000000000000E+0,641,641,1,6.463029456920670039833406538002E+0,5.369705430793299601665934619984E-1,7.786527365853457275937598221652E-2,7.780762423936367165997921840029E-2,7.792295393519300757044325036740E-2,1.987700444542217295544831396429E-2,1.986228802939618999058005756355E-2,1.989172873857216850533200429996E-2
3.50000000000000000000E+0,643,643,1,6.466144724237619387264568503548E+0,5.338552757623806127354314964520E-1,8.084571683496166261160457294280E-2,8.078660589750764925685595452512E-2,8.090485891856505120098402314012E-2,2.061564610594058316753101745375E-2,2.060057282543482679035785802826E-2,2.063072732870992777384341632432E-2
3.50000000000000000000E+0,647,647,1,6.472346294500900564655069215658E+0,5.276537054990994353449307843425E-1,8.700219164656130659545701612769E-2,8.694014290728835953429554877076E-2,8.706427206517567070452204720387E-2,2.213807213357704079580478352192E-2,2.212228357193479728466493426378E-2,2.215386875616041880008130660200E-2
3.50000000000000000000E+0,653,653,1,6.481577129276431061412951071198E+0,5.184228707235689385870489288018E-1,9.672279865994151966933244149201E-2,9.665631953394228631273221551651E-2,9.678931015144687861922342362777E-2,2.453312982457607018859641431899E-2,2.451626781219264430561486993977E-2,2.455000004626665651610533337108E-2
3.50000000000000000000E+0,659,659,1,6.490723534502507219203873850820E+0,5.092764654974927807961261491802E-1,1.070192774761375394064599479732E-1,1.069483607249098306788003236020E-1,1.070902271393084827261830357697E-1,2.705904210881223591855706781798E-2,2.704111132659294271808863227044E-2,2.707698121257582347512553128386E-2
3.50000000000000000000E+0,661,661,1,6.493753839851686285840689588479E+0,5.062461601483137141593104115213E-1,1.105775774041590877724630699901E-1,1.105051839185434615510275189624E-1,1.106500039525474847767591628020E-1,2.792943581645501561989732842637E-2,2.791115083266810329139051022803E-2,2.794772915116271761732529878358E-2
3.50000000000000000000E+0,673,673,1,6.511745329644727804578911164356E+0,4.882546703552721954210888356437E-1,1.332156058846293070767374399001E-1,1.331344371379968530017770445454E-1,1.332968082749614747556801942148E-1,3.343836079735141886584775008888E-2,3.341798668414342596826302131321E-2,3.345874335544214236130653256946E-2
3.50000000000000000000E+0,677,677,1,6.517671272912274993240691935321E+0,4.823287270877250067593080646795E-1,1.412373888747402393717978013804E-1,1.411533467216765807724383701438E-1,1.413214647459893215596698494603E-1,3.537918287147858330466500506762E-2,3.535813077807866246753886668703E-2,3.540024341109701398363517732367E-2
3.50000000000000000000E+0,683,683,1,6.526494859570790063382845148810E+0,4.735051404292099366171548511899E-1,1.536963154234600692593492092224E-1,1.536080320823938987729982574465E-1,1.537846324903257072866182344570E-1,3.838248639807750662805348887549E-2,3.836043945356674769798473100857E-2,3.840454176491144071467267140086E-2
3.50000000000000000000E+0,691,691,1,6.538139823767669896607758069823E+0,4.618601762323301033922419301770E-1,1.710693652500541570078893117618E-1,1.709755832907863855410282583131E-1,1.711631807665450584816968157336E-1,4.254881059432684569595704554193E-2,4.252548490526371859668719549755E-2,4.257214462982844202768006412287E-2
3.50000000000000000000E+0,701,701,1,6.552507887034590090500348424028E+0,4.474921129654099094996515759720E-1,1.939282181552367345521593419511E-1,1.938278651824659615859329518358E-1,1.940286042257051091444239681778E-1,4.799428769391207195494142450579E-2,4.796945185778715913737914720256E-2,4.801913172121429671465771786713E-2
3.50000000000000000000E+0,709,709,1,6.563855526532127499165197056799E+0,4.361444734678725008348029432008E-1,2.130543353584020191719548895202E-1,2.129490032618833941468751080586E-1,2.131597000216026469359771188865E-1,5.252018797302017531525841079042E-2,5.249422247694404804895115367528E-2,5.254616149713411539658038791024E-2
3.50000000000000000000E+0,719,719,1,6.577861357721046688526486061887E+0,4.221386422789533114735139381133E-1,2.379049853780467091648516997747E-1,2.377938123879598300675974178876E-1,2.380161901144559403607801444402E-1,5.836114627338574906739943091368E-2,5.833387411208236207020132306114E-2,5.838842622246945302071985398333E-2
3.50000000000000000000E+0,727,727,1,6.588926477533519365912452968843E+0,4.110735224664806340875470311567E-1,2.584596794268104269930031013374E-1,2.583441583217943499286762123594E-1,2.585752315293560007618833366687E-1,6.315972892583633759472720454542E-2,6.313149906153328822293035095629E-2,6.318796636499812208646893078298E-2
3.50000000000000000000E+0,729,3,6,6.591673732008658148371471421535E+0,4.083262679913418516285285784648E-1,2.636834015921545141300902971398E-1,2.635668398575344951709208023860E-1,2.637999941274067429600089485720E-1,1.072910464099811665488035925859E-2,1.072436182047804169695880175670E-2,1.073384871477571177986861290150E-2
3.50000000000000000000E+0,733,733,1,6.597145701886651492269148698785E+0,4.028542981133485077308513012149E-1,2.742257425985505457713638893736E-1,2.741071559932430094604531109356E-1,2.743443596013850864306765577860E-1,6.682089830011805141351860737938E-2,6.679200216725348858456821180222E-2,6.684980183998255992660842802241E-2
3.50000000000000000000E+0,739,739,1,6.605297920948201774217158875081E+0,3.947020790517982257828411249195E-1,2.902613258429095345286486777946E-1,2.901398438208736004905435954405E-1,2.903828376388761327082562585579E-1,7.052764232295712713913389485600E-2,7.049812464410707979344976599276E-2,7.055716723627124347884778473141E-2
3.50000000000000000000E+0,743,743,1,6.610696044717759164858618839635E+0,3.893039552822408351413811603655E-1,3.010881077039471555408882620292E-1,3.009647903909334890316075109675E-1,3.012114543654701957508895607177E-1,7.302076598719452310673319689901E-2,7.299085871279431765713739189389E-2,7.305068037928081517253113504407E-2
3.50000000000000000000E+0,751,751,1,6.621405651764134744255513402867E+0,3.785943482358652557444865971331E-1,3.230337748983526479242754215727E-1,3.229070150686525860301601992853E-1,3.231605632095604961364967096234E-1,7.805094383889794770167708629344E-2,7.802031631596459187661740200734E-2,7.808157824349117137353269540458E-2
3.50000000000000000000E+0,757,757,1,6.629363253437448776282325771893E+0,3.706367465625512237176742281071E-1,3.397185636398002858452907298519E-1,3.395894207623188982284372697143E-1,3.398477343386922514069499474531E-1,8.185461235095952445247621249683E-2,8.182349559342685487886078353757E-2,8.188573581201393718630196908876E-2
3.50000000000000000000E+0,761,761,1,6.634633357861685836355378747857E+0,3.653666421383141636446212521432E-1,3.509352119309980999998441825887E-1,3.508045744613440328820466024121E-1,3.510658767785305228377014337247E-1,8.440176836394940810337029001433E-2,8.437034936386467732522468962705E-2,8.443319394855820120391756174442E-2
3.50000000000000000000E+0,769,769,1,6.645090969505643974532356845921E+0,3.549090304943560254676431540789E-1,3.735604118787672998574615221091E-1,3.734270093309072602615959631955E-1,3.736938409098817717495137883264E-1,8.951557514035147814928477378140E-2,8.948360814005607437804956185326E-2,8.954754848677906485808021408568E-2
3.50000000000000000000E+0,773,773,1,6.650279048587421961616151561787E+0,3.497209514125780383838484382132E-1,3.849549697184027228920924967055E-1,3.848202958764002181511211938463E-1,3.850896695921919592300756172889E-1,9.207888518962819934730508940521E-2,9.204667202650196174882090519135E-2,9.211110457939934425277692630256E-2
3.50000000000000000000E+0,787,787,1,6.668228248417403227136577448484E+0,3.317717515825967728634225515156E-1,4.251512721472923227418284840768E-1,4.250127266938539612006070452944E-1,4.252898420208469109591312675767E-1,1.010570400672707748032000727367E-1,1.010241082748559373389313483818E-1,1.010899776642658302743053284371E-1
3.50000000000000000000E+0,797,797,1,6.680854678790215039315093803360E+0,3.191453212097849606849061966401E-1,4.540503700373637043684110166181E-1,4.539096052931413145259241833830E-1,4.541911580050766859050123176800E-1,1.074501184006436843902335428779E-1,1.074168067034588820429320843045E-1,1.074834355936214172628951552280E-1
3.50000000000000000000E+0,809,809,1,6.695798917058491689435252462687E+0,3.042010829415083105647475373134E-1,4.887825623650731702490787489710E-1,4.886397334775469035405935995428E-1,4.889254129642393257865520973259E-1,1.150651600169720520259249192159E-1,1.150315364181293811441847872103E-1,1.150987887269899374052474798143E-1
3.50000000000000000000E+0,811,811,1,6.698268054115412921200380673729E+0,3.017319458845870787996193262711E-1,4.945664802164226230434487325883E-1,4.944233710172636334579795671999E-1,4.947096108653024260433616318200E-1,1.163259945943312425129007775522E-1,1.162923341652611550751827567143E-1,1.163596600685473461126506235815E-1
3.50000000000000000000E+0,821,821,1,6.710523109452428221614948229842E+0,2.894768905475717783850517701582E-1,5.234220471472767004811246475300E-1,5.232778113212549963528716774639E-1,5.235663030632082579493142902153E-1,1.225848526693896660158145329449E-1,1.225510728017305123055652323431E-1,1.226186372420830324329160063578E-1
3.50000000000000000000E+0,823,823,1,6.712956200677069811909872965445E+0,2.870437993229301880901270345546E-1,5.291753646762016184277414634547E-1,5.290309588164483374071384879253E-1,5.293197903430576920048665609789E-1,1.238264760915454671849555648128E-1,1.237926852729740846481291866218E-1,1.238602715449579706534747811802E-1
3.50000000000000000000E+0,827,827,1,6.717804695023691314484337846883E+0,2.821953049763086855156621531167E-1,5.406585589817874210802100670293E-1,5.405138687526391257606287562034E-1,5.408032684407506281001693196491E-1,1.262983571234143299233553351463E-1,1.262645573473270791951556112775E-1,1.263321613916047588737004627179E-1
3.50000000000000000000E+0,829,829,1,6.720220155135294974589438739843E+0,2.797798448647050254105612601574E-1,5.463870380710860503666123473965E-1,5.462422336201581683186524911533E-1,5.465318614571655091411249959945E-1,1.275283156115298498334297778946E-1,1.274945178337035708035649237995E-1,1.275621178088752941674589882373E-1
3.50000000000000000000E+0,839,839,1,6.732210706467206177205828808400E+0,2.677892935327938227941711916004E-1,5.748705391527749717216765461564E-1,5.747254456815828233096786041698E-1,5.750156500225202714445513188536E-1,1.336124022478687058707380642580E-1,1.335786793730366858695297814384E-1,1.336461291665024583626782479982E-1
3.50000000000000000000E+0,841,29,2,6.734591659972948054366544064724E+0,2.654083400270519456334559352762E-1,5.805306496764540905882695612227E-1,5.803855552726389740372174930858E-1,5.806757611584114425596094760166E-1,6.740753227016767126336279985071E-2,6.739068482944625693541936024613E-2,6.742438169389450397912055241431E-2
3.50000000000000000000E+0,853,853,1,6.748759547491679117949799913539E+0,2.512404525083208820502000864610E-1,6.141780824200897390438999086813E-1,6.140333861385746182683934886943E-1,6.143227937623840772436996308338E-1,1.419200493252883388093319837290E-1,1.418866139032216720440794889031E-1,1.419534882274963368833783152231E-1
3.50000000000000000000E+0,857,857,1,6.753437918597779789402041908293E+0,2.465620814022202105979580917073E-1,6.252584383275605328963640187080E-1,6.251140301376761243927082663389E-1,6.254028608693092513994183132610E-1,1.442427728814927576795861546768E-1,1.442094589164842408724138189462E-1,1.442760901573765497257196685871E-1
